タイセイ	1.695461999	-1
ＦＣＭ	1.703249146	-1
日本ライトン	1.710997315	-1
コナミ東京	1.735370464	-1
ＤＮライティング	1.73638891	-1
富士通ビー・エス・シー	1.760823725	-1
アドテック　プラズマ　テクノロ	1.777172239	-1
セキュアード・キャピタル・ジャ	1.778032524	-1
キャンディル	1.786268995	-1
ソースネクスト	1.797880572	-1
エイケン工業	1.799020374	-1
東京貴宝	1.815265815	-1
旅工房	1.81763551	-1
クラスターテクノロジー	1.849995467	-1
エイアンドティー	1.86173427	-1
ヒーハイスト精工	1.868660087	-1
ヴィレッジヴァンガードコーポレ	1.869905668	-1
ミスタージョン	1.886622109	-1
日本精密	1.902727071	-1
青山財産ネットワークス	1.919561923	-1
シー・エス・ランバー	1.921487557	-1
エリアリンク	1.946523545	-1
アプライド	1.95038105	-1
東北新社	1.960931995	-1
サンオータス	1.973075598	-1
インターネットインフィニティー	1.973393772	-1
クオールホールディングス	1.989367399	-1
ハンズマン	1.998648324	-1
三光ソフランホールディングス	2.050007275	-1
タカギセイコー	2.05857693	-1
美樹工業	2.075573111	-1
三井情報	2.135687181	-1
モジュレ	2.142702058	-1
石光商事	2.155349196	-1
ワイズマン	2.157257762	-1
朝日工業	2.161203808	-1
ディー・ディー・エス	2.164837375	-1
日本サード・パーティ	2.197637373	-1
シライ電子工業	2.209676051	-1
アイセイ薬局	2.21120472	-1
ハピネス・アンド・ディ	2.212461948	-1
